"date","rt_raw","rt_loess","incidence_raw","incidence_loess","expected_cases_raw","expected_cases_loess","obs_cases_raw","obs_cases_loess","I_trace_raw","I_trace_loess"
2022-09-07,1.03069989439145,1.04188965780006,2709,2832,38.8419354996897,39.8245852356196,31,32,7210.0413859092,7457.83774492452
2022-09-08,1.03351475137424,1.04465206734596,2721,2855,39.0046864989606,40.1288124926386,38,39,7302.2217395315,7579.13378080527
2022-09-09,1.03671977592793,1.04766693635806,2729,2873,39.292220486198,40.5645767993884,48,50,7381.43620792135,7687.7284054997
2022-09-10,1.04037547330073,1.05102413644942,2793,2949,39.6499223774266,41.075519499937,35,37,7435.7944441087,7771.15736025646
2022-09-11,1.04438943264734,1.05468430425102,2842,3009,40.0064188046351,41.5880474813396,34,36,7494.5425819317,7859.28971581451
2022-09-12,1.04867439066143,1.05860807639388,2964,3146,40.3503392060112,42.0897992914885,39,41,7576.79814278265,7971.45418227259
2022-09-13,1.05315047604379,1.06275608950899,2901,3091,40.7296759496533,42.6292783887575,36,38,7712.70273831422,8139.23694957145
2022-09-14,1.05774012874611,1.06708898022734,2951,3154,41.2131916986991,43.2770837370769,42,44,7840.4194038186,8298.88850479703
2022-09-15,1.0623515358667,1.07156738517993,3026,3242,41.7923076125886,44.0247676307107,37,39,7943.83371089471,8434.14081080188
2022-09-16,1.06688816022265,1.07615194099776,3180,3414,42.3886569682896,44.7921425540052,48,50,8047.04441308231,8569.73653047641
2022-09-17,1.07124858284226,1.08080328431184,3223,3472,42.9830426852938,45.5601179535681,38,41,8207.46104216373,8765.61677702089
2022-09-18,1.07532405748816,1.08548205175315,3313,3580,43.6546098364483,46.4116525296292,46,49,8408.91860132908,9005.78979572917
2022-09-19,1.07944794122274,1.09014887995269,3416,3704,44.4772330495243,47.4253555674682,42,45,8630.01507721966,9268.8284944947
2022-09-20,1.08398874236015,1.09476440554146,3482,3789,45.4498664782903,48.6031498619465,38,41,8864.17243154133,9548.92219821399
2022-09-21,1.08886400973694,1.09928926515047,3750,4084,46.5426944583461,49.9177393406604,52,56,9098.3809031176,9832.44665936549
2022-09-22,1.09395655675265,1.1036840954107,3785,4137,47.7323651756943,51.3476630059825,57,61,9402.26468934127,10190.8797667249
2022-09-23,1.09909998500535,1.10790953295315,3969,4345,49.0670717444594,52.9432699518734,63,68,9736.36412093939,10582.2416176945
2022-09-24,1.10414365014787,1.11192621440883,4098,4495,50.5925663191974,54.7501209853883,40,43,10095.7278975136,11000.7452061383
2022-09-25,1.10905258882466,1.11569477640872,4256,4675,52.2873076143086,56.7428563237977,52,56,10466.9274362653,11431.7300917964
2022-09-26,1.11380921403832,1.11917585558383,4444,4885,54.1187138783955,58.8843145828007,61,66,10852.1423960539,11876.9451484081
2022-09-27,1.11843697249225,1.12233008856516,4587,5046,56.0635298655009,61.1469636773099,51,56,11265.0629747435,12349.9703777303
2022-09-28,1.12338103809159,1.1254804902057,4730,5205,58.1223361631658,63.5279678422355,57,63,11694.5422814477,12838.0726912014
2022-09-29,1.12888852755667,1.12894670449408,5057,5553,60.2917217234744,66.019573770826,62,68,12123.3131512165,13322.0323705932
2022-09-30,1.13473558204584,1.13268431176473,5231,5738,62.5502835715876,68.594286436124,63,69,12615.1110457498,13866.993561774
