fips,date,beta_est,beta_est_smooth,beta_covidestim,beta_covidestim_smooth,beta_wt,beta_wt_smooth,region_name,county_name
04013,2021-04-06,0.3919713270522588,0.3973801955202799,0.38873510427153546,0.3980736280899252,0.3923968722460779,0.3960216428435339,Phoenix,Maricopa
04013,2021-04-07,0.3903637728584789,0.399172896498533,0.38809508420627065,0.3990661116329505,0.3922474750437502,0.397263760655126,Phoenix,Maricopa
04013,2021-04-08,0.3891932291876691,0.40088516332373114,0.3878413892918647,0.40002226166197646,0.39230196454969857,0.39845365283297807,Phoenix,Maricopa
04013,2021-04-09,0.38849463095021775,0.4025234378538733,0.3879635609706842,0.4009461491917313,0.3925700192352431,0.399594234291501,Phoenix,Maricopa
04013,2021-04-10,0.3882929838883299,0.4040941619469581,0.3884522402980908,0.4018418452369438,0.3930540220114568,0.4006884199451059,Phoenix,Maricopa
04013,2021-04-11,0.3885952569509663,0.4056031131446517,0.3892988016261976,0.40271283380954054,0.39374886177546253,0.4017387984570579,Phoenix,Maricopa
04013,2021-04-12,0.3893827403724772,0.407053411723291,0.3904789908835549,0.4035602509102416,0.39464268496485033,0.4027466534860374,Phoenix,Maricopa
04013,2021-04-13,0.3906227268269803,0.40844751364288134,0.39194338665516654,0.4043846455369656,0.3957171143472588,0.4037129424395787,Phoenix,Maricopa
04013,2021-04-14,0.392271756791746,0.4097878748634268,0.3936402543140931,0.4051865666876309,0.3969497153664556,0.40463862272521617,Phoenix,Maricopa
04013,2021-04-15,0.39427732153702816,0.41107695134493255,0.3955173893812864,0.4059665633601559,0.3983145535901525,0.405524651750484,Phoenix,Maricopa
04013,2021-04-16,0.3965820751471185,0.4123165425067932,0.39752187072856665,0.40672478545417745,0.3997844372113789,0.4063717073066515,Phoenix,Maricopa
04013,2021-04-17,0.3991288386087055,0.4135058216059647,0.3996045134527807,0.40745978647620673,0.40133096375647526,0.40717934871992695,Phoenix,Maricopa
04013,2021-04-18,0.4018578831440571,0.414643305358793,0.4017245827631712,0.4081697208344728,0.4029266189020473,0.40794685570025346,Phoenix,Maricopa
04013,2021-04-19,0.4047065425566583,0.4157275104816246,0.4038416073232381,0.4088527429372054,0.4045434195993464,0.4086735079575745,Phoenix,Maricopa
04013,2021-04-20,0.4076092965867193,0.4167569536908051,0.4059142533734432,0.40950700719263416,0.4061560041489276,0.4093585852018331,Phoenix,Maricopa
04013,2021-04-21,0.4105039798940223,0.41772978354194584,0.4079003675809113,0.4101305198012411,0.40774088371303663,0.41000123741616146,Phoenix,Maricopa
04013,2021-04-22,0.4133440626732868,0.41864267594771826,0.40976641662714625,0.4107206941325215,0.4092781099125302,0.4106000956764462,Phoenix,Maricopa
04013,2021-04-23,0.41609094335466545,0.4194919386600587,0.41150296521239493,0.4112747953482227,0.4107518506973715,0.411153661331763,Phoenix,Maricopa
04013,2021-04-24,0.4187113392455844,0.4202738794309037,0.4131045399168779,0.4117900886100929,0.4121490282586925,0.41166043573118766,Phoenix,Maricopa
04013,2021-04-25,0.4211763726216257,0.42098480601218985,0.41456573750934306,0.4122638390798798,0.4134594242904824,0.4121189202237957,Phoenix,Maricopa
04013,2021-04-26,0.4234630615955371,0.4216210343607516,0.41588124041301183,0.4126934047750204,0.414676412113183,0.4125276699880115,Phoenix,Maricopa
04013,2021-04-27,0.4255599817720256,0.42217891325301565,0.4170492377677232,0.4130765151357075,0.41579542942107545,0.4128854555196551,Phoenix,Maricopa
04013,2021-04-28,0.427463351849649,0.4226547996703071,0.4180798035329826,0.4134109924578229,0.4168148963755384,0.4131911011438949,Phoenix,Maricopa
04013,2021-04-29,0.4291749293913315,0.4230450505939506,0.4189857920292517,0.4136946590372488,0.41773493657754635,0.4134434311858996,Phoenix,Maricopa
04013,2021-04-30,0.430701025314099,0.423346023005271,0.41978029894604024,0.4139253371698669,0.4185570907902581,0.41364126997083783,Phoenix,Maricopa
04013,2021-05-01,0.43205086926392977,0.4235543665931749,0.42047662348094467,0.41410108214379704,0.4192832761198574,0.4137836374642264,Phoenix,Maricopa
04013,2021-05-02,0.4332327552385763,0.4236679018768956,0.4210870123330526,0.41422088121611056,0.41991564341179455,0.413870336192975,Phoenix,Maricopa
04013,2021-05-03,0.4342548580421569,0.423684742083248,0.421618267986849,0.41428395463611617,0.42045591456459686,0.41390136432434127,Phoenix,Maricopa
04013,2021-05-04,0.435125739752236,0.4236030004390473,0.4220756868267308,0.41428952265312297,0.42090536437407666,0.4138767200255833,Phoenix,Maricopa
04013,2021-05-05,0.43585427651575326,0.4234207901711082,0.4224646302201949,0.41423680551644,0.42126455560733583,0.41379640146395863,Phoenix,Maricopa
04013,2021-05-06,0.43644827519525703,0.4231367199495968,0.42279051545435903,0.4141253513910735,0.4215329490643666,0.4136607042920716,Phoenix,Maricopa
04013,2021-05-07,0.4369072479175255,0.4227513802180811,0.42305681271112094,0.4139560201048198,0.4217085263012123,0.4134711141039119,Phoenix,Maricopa
04013,2021-05-08,0.4372247100117797,0.4222658568634805,0.42325490873102817,0.41372999940117217,0.42178779562199864,0.4132294139788155,Phoenix,Maricopa
04013,2021-05-09,0.4373907798639349,0.42168123577271377,0.42337165030640656,0.4134484770236242,0.4217661898241888,0.4129373869961187,Phoenix,Maricopa
04013,2021-05-10,0.4373929109082634,0.4209986028327002,0.42339389950419415,0.41311264071566933,0.4216385078609622,0.4125968162351574,Phoenix,Maricopa
04013,2021-05-11,0.43721651165287245,0.42021969707100926,0.4233085687181173,0.41272408771087377,0.421399373183482,0.4122098449762618,Phoenix,Maricopa
04013,2021-05-12,0.4368456006992428,0.41934887007781313,0.4231026833643512,0.4122860532030942,0.4210433654313476,0.411780057303737,Phoenix,Maricopa
