date,beta_est,mask,others_masked,work_outside,shop_indoors,restaurant_indoors,spent_indoors,large_event_indoors,travel_outside_state,smoothed_wothers_distanced_public,smoothed_wpublic_transit_1d
2020-03-07,1.0679439995270603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,1.0563795249622228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,1.0363282853187998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-10,1.0080793914581634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-11,0.972645152353044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-12,0.9310112653302012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-13,0.8846654119860459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-14,0.8351963350176237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-15,0.7840512396817475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-16,0.7326240984566976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-17,0.6820610138329769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-18,0.6332905613252344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-19,0.5869892767589793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-20,0.5436165046469562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-21,0.5034531000813373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-22,0.466618887566935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-23,0.4331336122517329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,0.4028977667092486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,0.3757407346817349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,0.3514626327644684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,0.3298370964172672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,0.31063877111894744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,0.29363788329736973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-30,0.2786134465407879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-31,0.265357042879924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,0.253679021527087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-02,0.2434054265003843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-03,0.2343777374801629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-04,0.22645665234987736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-05,0.2195146541513764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-06,0.21343998664199504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-07,0.20812963161109185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-08,0.20349485545942328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-09,0.1994564412415768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-10,0.19594101161168245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-11,0.19288374385606685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-12,0.1902238155572873,NA,NA,NA,NA,NA,NA,NA,3.400000857142857,NA,NA
2020-04-13,0.18790725683999393,NA,NA,NA,NA,NA,NA,NA,3.4023460857142855,NA,NA
2020-04-14,0.18588402127790257,NA,NA,NA,NA,NA,NA,NA,3.409953257142857,NA,NA
2020-04-15,0.1841094436448178,NA,NA,NA,NA,NA,NA,NA,3.4256624857142857,NA,NA
2020-04-16,0.18254068941483176,NA,NA,NA,NA,NA,NA,NA,3.4558170857142856,NA,NA
2020-04-17,0.18113872411494988,NA,NA,NA,NA,NA,NA,NA,3.5006433857142856,NA,NA
2020-04-18,0.17987178490708328,NA,NA,NA,NA,NA,NA,NA,3.570661442857143,NA,NA
2020-04-19,0.17871277412968,NA,NA,NA,NA,NA,NA,NA,3.6544730714285714,NA,NA
2020-04-20,0.17764182646236626,NA,NA,NA,NA,NA,NA,NA,3.761715542857143,NA,NA
2020-04-21,0.17664399770016692,NA,NA,NA,NA,NA,NA,NA,3.8815553142857144,NA,NA
2020-04-22,0.17570865451292725,NA,NA,NA,NA,NA,NA,NA,3.999578157142857,NA,NA
2020-04-23,0.17483441225423582,NA,NA,NA,NA,NA,NA,NA,4.123245257142857,NA,NA
2020-04-24,0.17402265778458573,NA,NA,NA,NA,NA,NA,NA,4.245999242857143,NA,NA
2020-04-25,0.17328195174676253,NA,NA,NA,NA,NA,NA,NA,4.361125442857142,NA,NA
2020-04-26,0.17262258349961407,NA,NA,NA,NA,NA,NA,NA,4.480692471428571,NA,NA
2020-04-27,0.17205854777976667,NA,NA,NA,NA,NA,NA,NA,4.591004128571429,NA,NA
2020-04-28,0.17160202720485673,NA,NA,NA,NA,NA,NA,NA,4.703185671428571,NA,NA
2020-04-29,0.17126299784328855,NA,NA,NA,NA,NA,NA,NA,4.824886571428571,NA,NA
2020-04-30,0.17105115531940057,NA,NA,NA,NA,NA,NA,NA,4.942954585714285,NA,NA
2020-05-01,0.17097263677113733,NA,NA,NA,NA,NA,NA,NA,5.068264185714286,NA,NA
2020-05-02,0.17103004477654066,NA,NA,NA,NA,NA,NA,NA,5.192121257142857,NA,NA
2020-05-03,0.17122155164258893,NA,NA,NA,NA,NA,NA,NA,5.315707542857143,NA,NA
2020-05-04,0.1715396486680163,NA,NA,NA,NA,NA,NA,NA,5.427229242857143,NA,NA
2020-05-05,0.17197146950976533,NA,NA,NA,NA,NA,NA,NA,5.527830542857143,NA,NA
2020-05-06,0.17250234335252304,NA,NA,NA,NA,NA,NA,NA,5.645574557142857,NA,NA
2020-05-07,0.17311441098832434,NA,NA,NA,NA,NA,NA,NA,5.7728049142857145,NA,NA
2020-05-08,0.17378804336818007,NA,NA,NA,NA,NA,NA,NA,5.911148328571429,NA,NA
2020-05-09,0.17450214467430689,NA,NA,NA,NA,NA,NA,NA,6.070889442857142,NA,NA
2020-05-10,0.17523741303364884,NA,NA,NA,NA,NA,NA,NA,6.229186242857143,NA,NA
2020-05-11,0.17597386558698516,NA,NA,NA,NA,NA,NA,NA,6.398500614285714,NA,NA
2020-05-12,0.17669399544887784,NA,NA,NA,NA,NA,NA,NA,6.5653328,NA,NA
2020-05-13,0.17738795795821408,NA,NA,NA,NA,NA,NA,NA,6.707285642857143,NA,NA
2020-05-14,0.17805099171221217,NA,NA,NA,NA,NA,NA,NA,6.840831742857143,NA,NA
2020-05-15,0.17867782964718287,NA,NA,NA,NA,NA,NA,NA,6.963001557142857,NA,NA
2020-05-16,0.17927758467617225,NA,NA,NA,NA,NA,NA,NA,7.065919257142857,NA,NA
2020-05-17,0.1798615708547284,NA,NA,NA,NA,NA,NA,NA,7.171010657142857,NA,NA
2020-05-18,0.18044588911847648,NA,NA,NA,NA,NA,NA,NA,7.278320542857143,NA,NA
2020-05-19,0.1810546230469623,NA,NA,NA,NA,NA,NA,NA,7.401094971428572,NA,NA
2020-05-20,0.1817141180663526,NA,NA,NA,NA,NA,NA,NA,7.5299775,NA,NA
2020-05-21,0.1824532042899573,NA,NA,NA,NA,NA,NA,NA,7.665744457142857,NA,NA
2020-05-22,0.18330323794519707,NA,NA,NA,NA,NA,NA,NA,7.794198828571428,NA,NA
2020-05-23,0.18429097564078184,NA,NA,NA,NA,NA,NA,NA,7.927376142857143,NA,NA
2020-05-24,0.1854467268522365,NA,NA,NA,NA,NA,NA,NA,8.054343685714286,NA,NA
2020-05-25,0.18679245594879643,NA,NA,NA,NA,NA,NA,NA,8.190602542857143,NA,NA
2020-05-26,0.18834729569086833,NA,NA,NA,NA,NA,NA,NA,8.3363622,NA,NA
2020-05-27,0.19012689112658,NA,NA,NA,NA,NA,NA,NA,8.486915842857144,NA,NA
2020-05-28,0.19213618841734023,NA,NA,NA,NA,NA,NA,NA,8.637648228571429,NA,NA
2020-05-29,0.19437619459354372,NA,NA,NA,NA,NA,NA,NA,8.799818685714285,NA,NA
2020-05-30,0.19684339578857765,NA,NA,NA,NA,NA,NA,NA,8.952366185714286,NA,NA
2020-05-31,0.1995266923744348,NA,NA,NA,NA,NA,NA,NA,9.0978356,NA,NA
2020-06-01,0.20240871358087817,NA,NA,NA,NA,NA,NA,NA,9.212368485714286,NA,NA
2020-06-02,0.20546776212952583,NA,NA,NA,NA,NA,NA,NA,9.291473757142857,NA,NA
2020-06-03,0.2086787066632414,NA,NA,NA,NA,NA,NA,NA,9.345410257142857,NA,NA
2020-06-04,0.21201286914540513,NA,NA,NA,NA,NA,NA,NA,9.37505,NA,NA
2020-06-05,0.21544063153307383,NA,NA,NA,NA,NA,NA,NA,9.383814914285715,NA,NA
2020-06-06,0.2189310658953895,NA,NA,NA,NA,NA,NA,NA,9.39088327142857,NA,NA
2020-06-07,0.2224531614343788,NA,NA,NA,NA,NA,NA,NA,9.405504128571428,NA,NA
2020-06-08,0.22597429513741413,NA,NA,NA,NA,NA,NA,NA,9.44486742857143,NA,NA
2020-06-09,0.22946587971852275,NA,NA,NA,NA,NA,NA,NA,9.50924897142857,NA,NA
2020-06-10,0.232898332284617,NA,NA,NA,NA,NA,NA,NA,9.598540228571428,NA,NA
2020-06-11,0.23624715584853917,NA,NA,NA,NA,NA,NA,NA,9.703326614285714,NA,NA
2020-06-12,0.23948313078411143,NA,NA,NA,NA,NA,NA,NA,9.821754085714286,NA,NA
2020-06-13,0.24258359170194135,NA,NA,NA,NA,NA,NA,NA,9.951796371428571,NA,NA
2020-06-14,0.2455263854743059,NA,NA,NA,NA,NA,NA,NA,10.072662342857143,NA,NA
2020-06-15,0.2482881629273255,NA,NA,NA,NA,NA,NA,NA,10.191162757142857,NA,NA
2020-06-16,0.2508457294162506,NA,NA,NA,NA,NA,NA,NA,10.30207677142857,NA,NA
2020-06-17,0.253183800465776,NA,NA,NA,NA,NA,NA,NA,10.401374314285714,NA,NA
2020-06-18,0.2552829122065491,NA,NA,NA,NA,NA,NA,NA,10.497719657142857,NA,NA
2020-06-19,0.2571257028032659,NA,NA,NA,NA,NA,NA,NA,10.592766814285714,NA,NA
2020-06-20,0.2586964982002392,NA,NA,NA,NA,NA,NA,NA,10.6764062,NA,NA
2020-06-21,0.2599812184376016,NA,NA,NA,NA,NA,NA,NA,10.778131542857142,NA,NA
2020-06-22,0.260969623360945,NA,NA,NA,NA,NA,NA,NA,10.876934871428572,NA,NA
2020-06-23,0.2616527721742932,NA,NA,NA,NA,NA,NA,NA,10.968363371428572,NA,NA
2020-06-24,0.26202488093188614,NA,NA,NA,NA,NA,NA,NA,11.060109028571429,NA,NA
2020-06-25,0.2620836841985842,NA,NA,NA,NA,NA,NA,NA,11.145002842857142,NA,NA
2020-06-26,0.2618313611453336,NA,NA,NA,NA,NA,NA,NA,11.20992527142857,NA,NA
2020-06-27,0.2612716655958264,NA,NA,NA,NA,NA,NA,NA,11.25758177142857,NA,NA
2020-06-28,0.2604154074391961,NA,NA,NA,NA,NA,NA,NA,11.269999628571428,NA,NA
2020-06-29,0.2592751808523152,NA,NA,NA,NA,NA,NA,NA,11.259020642857143,NA,NA
2020-06-30,0.25786682788556986,NA,NA,NA,NA,NA,NA,NA,11.243046228571428,NA,NA
2020-07-01,0.25620853357679757,NA,NA,NA,NA,NA,NA,NA,11.220016185714286,NA,NA
2020-07-02,0.2543222341507498,NA,NA,NA,NA,NA,NA,NA,11.201246628571429,NA,NA
2020-07-03,0.2522315024598624,NA,NA,NA,NA,NA,NA,NA,11.207358257142857,NA,NA
2020-07-04,0.24996123437100973,NA,NA,NA,NA,NA,NA,NA,11.244854842857142,NA,NA
2020-07-05,0.24753682903484,NA,NA,NA,NA,NA,NA,NA,11.31201402857143,NA,NA
2020-07-06,0.24498423544240713,NA,NA,NA,NA,NA,NA,NA,11.408925228571428,NA,NA
2020-07-07,0.242331062978661,NA,NA,NA,NA,NA,NA,NA,11.529809385714286,NA,NA
2020-07-08,0.23960029976516237,NA,NA,NA,NA,NA,NA,NA,11.65619742857143,NA,NA
2020-07-09,0.23681977964809076,NA,NA,NA,NA,NA,NA,NA,11.784638642857143,NA,NA
2020-07-10,0.2340128873262352,NA,NA,NA,NA,NA,NA,NA,11.897069057142858,NA,NA
2020-07-11,0.23120269929495557,NA,NA,NA,NA,NA,NA,NA,11.981209485714286,NA,NA
2020-07-12,0.22841090487591065,NA,NA,NA,NA,NA,NA,NA,12.034563914285714,NA,NA
2020-07-13,0.2256577843789827,NA,NA,NA,NA,NA,NA,NA,12.05005802857143,NA,NA
2020-07-14,0.22296190798548393,NA,NA,NA,NA,NA,NA,NA,12.022114871428572,NA,NA
2020-07-15,0.22034035634838556,NA,NA,NA,NA,NA,NA,NA,11.960848485714285,NA,NA
2020-07-16,0.2178079401557848,NA,NA,NA,NA,NA,NA,NA,11.8759192,NA,NA
2020-07-17,0.2153782517180168,NA,NA,NA,NA,NA,NA,NA,11.769972257142857,NA,NA
2020-07-18,0.21306273745192855,NA,NA,NA,NA,NA,NA,NA,11.661568142857144,NA,NA
2020-07-19,0.2108715134887461,NA,NA,NA,NA,NA,NA,NA,11.5642612,NA,NA
2020-07-20,0.20881313647291436,NA,NA,NA,NA,NA,NA,NA,11.481027771428572,NA,NA
2020-07-21,0.20689393891146896,NA,NA,NA,NA,NA,NA,NA,11.415627642857142,NA,NA
2020-07-22,0.20511836110372,NA,NA,NA,NA,NA,NA,NA,11.378575042857143,NA,NA
2020-07-23,0.20348931395101297,NA,NA,NA,NA,NA,NA,NA,11.345541857142857,NA,NA
2020-07-24,0.202008727000602,NA,NA,NA,NA,NA,NA,NA,11.330451442857143,NA,NA
2020-07-25,0.20067726338497535,NA,NA,NA,NA,NA,NA,NA,11.3211305,NA,NA
2020-07-26,0.19949359365851707,NA,NA,NA,NA,NA,NA,NA,11.3084052,NA,NA
2020-07-27,0.19845474113016415,NA,NA,NA,NA,NA,NA,NA,11.3013727,NA,NA
2020-07-28,0.19755679376443613,NA,NA,NA,NA,NA,NA,NA,11.292786,NA,NA
2020-07-29,0.19679525660526723,NA,NA,NA,NA,NA,NA,NA,11.286227914285714,NA,NA
2020-07-30,0.19616511195758513,NA,NA,NA,NA,NA,NA,NA,11.297212157142857,NA,NA
2020-07-31,0.1956611234422087,NA,NA,NA,NA,NA,NA,NA,11.313548357142857,NA,NA
2020-08-01,0.19527715115820568,NA,NA,NA,NA,NA,NA,NA,11.336536228571429,NA,NA
2020-08-02,0.19500714387526472,NA,NA,NA,NA,NA,NA,NA,11.364943057142858,NA,NA
2020-08-03,0.1948450428152268,NA,NA,NA,NA,NA,NA,NA,11.389485685714286,NA,NA
2020-08-04,0.1947852891904524,NA,NA,NA,NA,NA,NA,NA,11.422446928571429,NA,NA
2020-08-05,0.1948227203343706,NA,NA,NA,NA,NA,NA,NA,11.447722114285714,NA,NA
2020-08-06,0.1949523652678231,NA,NA,NA,NA,NA,NA,NA,11.462621342857142,NA,NA
2020-08-07,0.1951695297642092,NA,NA,NA,NA,NA,NA,NA,11.4681784,NA,NA
2020-08-08,0.19546959449268933,NA,NA,NA,NA,NA,NA,NA,11.463763042857144,NA,NA
2020-08-09,0.19584764921333836,NA,NA,NA,NA,NA,NA,NA,11.457246385714285,NA,NA
2020-08-10,0.1962988800186064,NA,NA,NA,NA,NA,NA,NA,11.454525757142857,NA,NA
2020-08-11,0.1968184397274556,NA,NA,NA,NA,NA,NA,NA,11.4506853,NA,NA
2020-08-12,0.1974011722657212,NA,NA,NA,NA,NA,NA,NA,11.445463614285714,NA,NA
2020-08-13,0.19804128861170017,NA,NA,NA,NA,NA,NA,NA,11.4427431,NA,NA
2020-08-14,0.19873213759537736,NA,NA,NA,NA,NA,NA,NA,11.451482828571429,NA,NA
2020-08-15,0.1994667813919993,NA,NA,NA,NA,NA,NA,NA,11.467693185714285,NA,NA
2020-08-16,0.20023859267290428,NA,NA,NA,NA,NA,NA,NA,11.487000914285714,NA,NA
2020-08-17,0.2010408320605176,NA,NA,NA,NA,NA,NA,NA,11.507115585714287,NA,NA
2020-08-18,0.20186664000513035,NA,NA,NA,NA,NA,NA,NA,11.522271442857143,NA,NA
2020-08-19,0.2027085258636886,NA,NA,NA,NA,NA,NA,NA,11.551368157142857,NA,NA
2020-08-20,0.2035597044776921,NA,NA,NA,NA,NA,NA,NA,11.588658685714286,NA,NA
2020-08-21,0.20441432458466072,NA,NA,NA,NA,NA,NA,NA,11.609727,NA,NA
2020-08-22,0.20526758282356727,NA,NA,NA,NA,NA,NA,NA,11.639132257142856,NA,NA
2020-08-23,0.20611553852646647,NA,NA,NA,NA,NA,NA,NA,11.671314814285715,NA,NA
2020-08-24,0.2069549218959262,NA,NA,NA,NA,NA,NA,NA,11.692361285714286,NA,NA
2020-08-25,0.20778299296782904,NA,NA,NA,NA,NA,NA,NA,11.714784871428572,NA,NA
2020-08-26,0.2085977473841134,NA,NA,NA,NA,NA,NA,NA,11.720214514285715,NA,NA
2020-08-27,0.20939804036555443,NA,NA,NA,NA,NA,NA,NA,11.707729671428572,NA,NA
2020-08-28,0.2101838273093441,NA,NA,NA,NA,NA,NA,NA,11.605846757142857,NA,NA
2020-08-29,0.21095563181156213,NA,NA,NA,NA,NA,NA,NA,11.491717142857143,NA,NA
2020-08-30,0.2117140081735491,NA,NA,NA,NA,NA,NA,NA,11.384240942857144,NA,NA
2020-08-31,0.21245943137080117,NA,NA,NA,NA,NA,NA,NA,11.31013632857143,NA,NA
2020-09-01,0.21319256503423628,NA,NA,NA,NA,NA,NA,NA,11.245768014285714,NA,NA
2020-09-02,0.213914098328833,NA,NA,NA,NA,NA,NA,NA,11.193516114285714,NA,NA
2020-09-03,0.2146249608118392,NA,NA,NA,NA,NA,NA,NA,11.141093942857143,NA,NA
2020-09-04,0.2153265959289779,NA,NA,NA,NA,NA,NA,NA,11.191294457142858,NA,NA
2020-09-05,0.21602122893810188,NA,NA,NA,NA,NA,NA,NA,11.262655285714285,NA,NA
2020-09-06,0.2167111937378089,NA,NA,NA,NA,NA,NA,NA,11.342001271428572,NA,NA
2020-09-07,0.21739913940527303,NA,NA,NA,NA,NA,NA,NA,11.41718697142857,NA,NA
2020-09-08,0.2180886603906338,NA,NA,NA,NA,NA,NA,NA,11.499896399999999,NA,3.8647038
2020-09-09,0.21878365060221663,NA,NA,NA,NA,NA,NA,NA,11.580860385714285,NA,3.888827
2020-09-10,0.2194892028218495,NA,NA,NA,NA,NA,NA,NA,11.682045485714285,NA,3.8604154
2020-09-11,0.22021122166594712,NA,NA,NA,NA,NA,NA,NA,11.766262357142857,NA,3.8959188
2020-09-12,0.22095633632036904,NA,NA,NA,NA,NA,NA,NA,11.787903642857144,NA,3.9783376
2020-09-13,0.2217312559221441,NA,NA,NA,NA,NA,NA,NA,11.754410057142858,NA,3.893006
2020-09-14,0.2225434166418801,84.73492837142857,NA,38.25481717142857,61.177565928571426,22.63662377142857,44.19365764285715,14.359826571428572,11.643181757142857,NA,3.8890202
2020-09-15,0.22340001530309855,84.70401294285715,NA,38.46117318571429,60.992280814285714,22.71702707142857,43.9112595,14.359381171428572,11.467626042857143,NA,3.8413213
2020-09-16,0.2243083226922856,84.70822025714286,NA,38.44613497142857,60.97099278571429,22.87885532857143,43.829475071428575,14.4375152,11.2588894,NA,3.8820332
2020-09-17,0.22527640607218108,84.73642324285714,NA,38.35858667142857,61.039877857142855,23.07326785714286,43.829191914285715,14.54980627142857,10.997070557142857,NA,3.8846387
2020-09-18,0.22630833503742975,84.75844495714286,NA,38.21791195714286,61.11861271428572,23.236253985714285,43.90003254285714,14.700325528571428,10.726062971428572,NA,3.8961371
2020-09-19,0.2274122481808307,84.76237254285714,NA,38.078864485714284,61.153422757142856,23.330530742857142,43.94488527142857,14.843388871428571,10.48531927142857,NA,3.8982209
2020-09-20,0.22859230894481805,84.74818371428572,NA,38.09185167142857,61.13916245714286,23.376321885714287,43.93582911428572,14.904679528571428,10.274498414285715,NA,3.9752078
2020-09-21,0.22985198968934423,84.74305785714286,NA,38.16260644285714,61.12663694285714,23.411326157142856,43.893826014285715,14.949520957142857,10.122256057142858,NA,4.0187475
2020-09-22,0.23119344964661925,84.74442108571428,NA,38.19559611428571,61.14004457142857,23.490314014285715,43.928311914285715,15.018155528571429,10.0202966,NA,4.0812551
2020-09-23,0.23261770196036213,84.74093552857143,NA,38.22224202857143,61.154327,23.568504514285713,43.987277057142855,15.1088182,9.944018014285714,NA,4.0245679
2020-09-24,0.23412444408396535,84.71133595714286,NA,38.22547562857143,61.136178457142854,23.649313257142857,44.04596841428572,15.215757714285713,9.910678514285715,NA,4.0163417
2020-09-25,0.23571221536009165,84.67677332857143,NA,38.22938197142857,61.08395857142857,23.750584585714286,44.083250528571426,15.316220357142857,9.896014428571428,NA,4.0166751
2020-09-26,0.23737843214940507,84.62981245714286,NA,38.22552804285714,61.038736085714284,23.848342457142856,44.128237,15.423698357142857,9.903557885714285,NA,4.0294337
2020-09-27,0.2391195517691958,84.60410551428572,NA,38.22037517142857,60.988809114285715,23.914532942857143,44.132587542857145,15.518428957142858,9.911015214285715,NA,3.9895328
2020-09-28,0.2409311832171996,84.57294457142858,NA,38.192783157142856,60.95963452857143,23.989280957142856,44.145712471428574,15.59609257142857,9.925032100000001,NA,3.9683007
2020-09-29,0.24280816933521107,84.54047172857143,NA,38.15689792857143,60.938182614285715,24.055803557142855,44.15383502857143,15.667507642857142,9.940489942857143,NA,4.0251169
2020-09-30,0.24474485605091795,84.49759614285715,NA,38.118882157142856,60.92628691428571,24.124089914285715,44.16501965714286,15.7229711,9.9527041857142855,NA,4.0500819
