"date","rt_raw","rt_loess","incidence_raw","incidence_loess","expected_cases_raw","expected_cases_loess","obs_cases_raw","obs_cases_loess","I_trace_raw","I_trace_loess"
2023-02-04,0.956787717479383,0.907597057871919,10946,11762,178.411511146703,215.40229833816,158,213,31443.5108129488,36001.0142137616
2023-02-05,0.95327245583113,0.911930631718856,10688,11624,175.668562077749,207.876172265121,194,206,31000.3449998318,34831.1873840265
2023-02-06,0.951018467651868,0.916088424188993,10436,11196,173.070501951988,200.837924561857,188,169,30525.642194866,33787.6265774983
2023-02-07,0.949193701270624,0.920012911531807,10140,10898,170.505325439724,194.291626360227,164,175,29990.9923953049,32815.979568436
2023-02-08,0.946443599782202,0.923646569996773,10036,10715,167.837059306022,188.236941795289,161,166,29375.3674174739,31887.0082670042
2023-02-09,0.943535849972535,0.926931875833367,9756,10542,164.951070936456,182.596541641817,170,202,28759.7650175358,31034.5862533807
2023-02-10,0.941238138650779,0.929811305291065,9846,10241,161.861839042541,177.343653476915,143,218,28148.7359972747,30293.7326216486
2023-02-11,0.940318152641678,0.932227334619344,9543,9959,158.685192596481,172.531704693603,178,183,27661.9406359568,29610.0369231964
2023-02-12,0.940719497738585,0.934430206533456,9383,9642,155.620295707066,168.144758873141,142,180,27227.5524353346,28923.2650364953
2023-02-13,0.94169065567743,0.936698863171448,9177,9483,152.80178291774,164.039342130907,158,144,26792.4905935266,28191.9574494326
2023-02-14,0.942956627195958,0.93901882991698,8918,9396,150.168362703688,160.038638194531,150,166,26322.220217168,27471.7608978043
